,image_file,bbox,label
1285,knife_452.jpg,"[[72, 319, 316, 479]]",2
1286,knife_453.jpg,"[[21, 256, 251, 525]]",2
1287,knife_454.jpg,"[[75, 244, 372, 508]]",2
1288,knife_455.jpg,"[[291, 244, 595, 513]]",2
1289,knife_456.jpg,"[[46, 259, 398, 580]]",2
1290,knife_457.jpg,"[[8, 248, 340, 595]]",2
1291,knife_458.jpg,"[[61, 272, 333, 548]]",2
1292,knife_459.jpg,"[[49, 271, 339, 571]]",2
1293,knife_46.jpg,"[[171, 62, 327, 470]]",2
1294,knife_460.jpg,"[[42, 228, 341, 573]]",2
1295,knife_461.jpg,"[[39, 260, 294, 574]]",2
1296,knife_462.jpg,"[[284, 303, 536, 583]]",2
1297,knife_463.jpg,"[[224, 38, 588, 421]]",2
1298,knife_464.jpg,"[[323, 99, 589, 265]]",2
1299,knife_465.jpg,"[[277, 79, 564, 291]]",2
1300,knife_467.jpg,"[[15, 248, 302, 514]]",2
1301,knife_468.jpg,"[[9, 236, 280, 537]]",2
1302,knife_469.jpg,"[[20, 226, 294, 515]]",2
1303,knife_47.jpg,"[[168, 80, 586, 594]]",2
1304,knife_470.jpg,"[[22, 234, 287, 513]]",2
1305,knife_471.jpg,"[[7, 190, 330, 576]]",2
1306,knife_472.jpg,"[[6, 199, 333, 548]]",2
1307,knife_473.jpg,"[[11, 247, 278, 594]]",2
1308,knife_474.jpg,"[[15, 316, 278, 511]]",2
1309,knife_475.jpg,"[[15, 286, 339, 589]]",2
1310,knife_476.jpg,"[[10, 274, 334, 587]]",2
1311,knife_477.jpg,"[[19, 200, 354, 565]]",2
1312,knife_478.jpg,"[[47, 60, 292, 289]]",2
1313,knife_479.jpg,"[[158, 88, 253, 216]]",2
1314,knife_48.jpg,"[[118, 89, 507, 449]]",2
1315,knife_481.jpg,"[[172, 184, 283, 542]]",2
1316,knife_483.jpg,"[[164, 106, 457, 584]]",2
1317,knife_484.jpg,"[[258, 116, 564, 505]]",2
1318,knife_485.jpg,"[[27, 260, 102, 411], [501, 270, 570, 461]]",2
1319,knife_486.jpg,"[[223, 279, 569, 589]]",2
1320,knife_488.jpg,"[[87, 208, 527, 537]]",2
1321,knife_489.jpg,"[[29, 200, 481, 384]]",2
1322,knife_49.jpg,"[[180, 39, 273, 511]]",2
1323,knife_490.jpg,"[[184, 90, 565, 573]]",2
1324,knife_491.jpg,"[[81, 117, 268, 463], [330, 105, 516, 463]]",2
1325,knife_492.jpg,"[[208, 304, 564, 511]]",2
1326,knife_493.jpg,"[[40, 201, 435, 373]]",2
1327,knife_494.jpg,"[[264, 80, 429, 589]]",2
1328,knife_495.jpg,"[[194, 134, 408, 497]]",2
1329,knife_496.jpg,"[[29, 84, 305, 259]]",2
1330,knife_497.jpg,"[[172, 220, 271, 593]]",2
1331,knife_498.jpg,"[[268, 173, 318, 481]]",2
1332,knife_499.jpg,"[[298, 111, 516, 403]]",2
1333,knife_5.jpg,"[[0, 96, 358, 350]]",2
1334,knife_50.jpg,"[[20, 38, 393, 424]]",2
1335,knife_500.jpg,"[[335, 271, 531, 495]]",2
1336,knife_501.jpg,"[[190, 96, 523, 531]]",2
1337,knife_503.jpg,"[[16, 231, 428, 492]]",2
1338,knife_504.jpg,"[[108, 112, 346, 480]]",2
1339,knife_505.jpg,"[[46, 219, 188, 437]]",2
1340,knife_506.jpg,"[[29, 98, 404, 571]]",2
1341,knife_508.jpg,"[[92, 292, 520, 547]]",2
1342,knife_509.jpg,"[[266, 74, 410, 506]]",2
1343,knife_51.jpg,"[[9, 95, 525, 446]]",2
1344,knife_511.jpg,"[[195, 97, 349, 378]]",2
1345,knife_512.jpg,"[[153, 52, 521, 572]]",2
1346,knife_513.jpg,"[[20, 50, 377, 456]]",2
1347,knife_514.jpg,"[[228, 80, 591, 423]]",2
1348,knife_515.jpg,"[[1, 309, 228, 541]]",2
1349,knife_516.jpg,"[[77, 38, 316, 522]]",2
1350,knife_517.jpg,"[[273, 52, 461, 326]]",2
1351,knife_518.jpg,"[[170, 23, 328, 523]]",2
1352,knife_519.jpg,"[[97, 30, 543, 428]]",2
1353,knife_52.jpg,"[[9, 61, 452, 454]]",2
1354,knife_520.jpg,"[[266, 76, 594, 450]]",2
1355,knife_521.jpg,"[[364, 63, 555, 496]]",2
1356,knife_522.jpg,"[[31, 93, 393, 576]]",2
1357,knife_523.jpg,"[[12, 71, 167, 405]]",2
1358,knife_525.jpg,"[[218, 240, 570, 444]]",2
1359,knife_526.jpg,"[[168, 151, 589, 517]]",2
1360,knife_527.jpg,"[[121, 93, 407, 583]]",2
1361,knife_528.jpg,"[[88, 0, 430, 448]]",2
1362,knife_53.jpg,"[[180, 38, 550, 496]]",2
1363,knife_530.jpg,"[[218, 167, 342, 556]]",2
1364,knife_531.jpg,"[[15, 197, 493, 571]]",2
1365,knife_532.jpg,"[[176, 56, 390, 411]]",2
1366,knife_533.jpg,"[[275, 335, 486, 577]]",2
1367,knife_534.jpg,"[[324, 37, 446, 364]]",2
1368,knife_535.jpg,"[[220, 302, 366, 600]]",2
1369,knife_536.jpg,"[[78, 51, 409, 320]]",2
1370,knife_537.jpg,"[[102, 155, 258, 539]]",2
1371,knife_54.jpg,"[[1, 51, 590, 408]]",2
1372,knife_540.jpg,"[[137, 113, 322, 313]]",2
1373,knife_542.jpg,"[[108, 141, 366, 493]]",2
1374,knife_543.jpg,"[[226, 286, 397, 470]]",2
1375,knife_544.jpg,"[[162, 92, 578, 475]]",2
1376,knife_545.jpg,"[[174, 174, 510, 322]]",2
1377,knife_546.jpg,"[[341, 11, 565, 384]]",2
1378,knife_548.jpg,"[[252, 125, 382, 581]]",2
1379,knife_55.jpg,"[[124, 10, 443, 470]]",2
1380,knife_550.jpg,"[[112, 212, 235, 437]]",2
1381,knife_552.jpg,"[[164, 219, 321, 339]]",2
1382,knife_553.jpg,"[[136, 130, 203, 228]]",2
1383,knife_554.jpg,"[[171, 37, 378, 418]]",2
1384,knife_555.jpg,"[[30, 96, 503, 402]]",2
1385,knife_557.jpg,"[[48, 163, 507, 458]]",2
1386,knife_558.jpg,"[[309, 164, 495, 593]]",2
1387,knife_559.jpg,"[[240, 203, 320, 391]]",2
1388,knife_56.jpg,"[[214, 124, 502, 600]]",2
1389,knife_560.jpg,"[[134, 96, 431, 512]]",2
1390,knife_561.jpg,"[[158, 174, 367, 513]]",2
1391,knife_562.jpg,"[[240, 209, 339, 330]]",2
1392,knife_563.jpg,"[[193, 106, 355, 503]]",2
1393,knife_567.jpg,"[[145, 444, 402, 583]]",2
1394,knife_568.jpg,"[[113, 52, 358, 403]]",2
1395,knife_569.jpg,"[[13, 175, 41, 369], [563, 104, 600, 309]]",2
1396,knife_57.jpg,"[[219, 64, 570, 335]]",2
1397,knife_570.jpg,"[[228, 201, 357, 548]]",2
1398,knife_572.jpg,"[[138, 139, 424, 281]]",2
1399,knife_575.jpg,"[[208, 240, 508, 500]]",2
1400,knife_577.jpg,"[[16, 85, 403, 427]]",2
1401,knife_578.jpg,"[[110, 60, 422, 466]]",2
1402,knife_579.jpg,"[[124, 117, 478, 574]]",2
1403,knife_58.jpg,"[[54, 110, 420, 507]]",2
1404,knife_580.jpg,"[[46, 257, 265, 519]]",2
1405,knife_582.jpg,"[[188, 153, 495, 578]]",2
1406,knife_583.jpg,"[[226, 43, 455, 399]]",2
1407,knife_584.jpg,"[[290, 66, 589, 327]]",2
1408,knife_585.jpg,"[[308, 272, 533, 364]]",2
1409,knife_586.jpg,"[[75, 56, 321, 457]]",2
1410,knife_587.jpg,"[[53, 146, 368, 531]]",2
1411,knife_588.jpg,"[[124, 49, 232, 474]]",2
1412,knife_589.jpg,"[[86, 143, 398, 506]]",2
1413,knife_59.jpg,"[[175, 97, 563, 446]]",2
1414,knife_590.jpg,"[[236, 198, 506, 486]]",2
1415,knife_591.jpg,"[[375, 99, 600, 378]]",2
1416,knife_593.jpg,"[[168, 124, 477, 320]]",2
1417,knife_594.jpg,"[[140, 119, 386, 536]]",2
1418,knife_595.jpg,"[[29, 156, 328, 508]]",2
1419,knife_596.jpg,"[[45, 165, 245, 491]]",2
1420,knife_597.jpg,"[[101, 61, 408, 375]]",2
1421,knife_598.jpg,"[[277, 253, 481, 453]]",2
1422,knife_599.jpg,"[[216, 139, 463, 480]]",2
1423,knife_6.jpg,"[[150, 195, 600, 414]]",2
1424,knife_60.jpg,"[[191, 116, 369, 334]]",2
1425,knife_601.jpg,"[[164, 56, 493, 471]]",2
1426,knife_602.jpg,"[[40, 19, 421, 485]]",2
1427,knife_603.jpg,"[[177, 48, 412, 412]]",2
1428,knife_605.jpg,"[[292, 170, 373, 488]]",2
1429,knife_606.jpg,"[[291, 209, 433, 335]]",2
1430,knife_607.jpg,"[[336, 144, 436, 378]]",2
1431,knife_608.jpg,"[[303, 222, 447, 345]]",2
1432,knife_609.jpg,"[[65, 126, 111, 334]]",2
1433,knife_610.jpg,"[[288, 203, 427, 275]]",2
1434,knife_613.jpg,"[[135, 92, 197, 456]]",2
1435,knife_614.jpg,"[[298, 217, 441, 334]]",2
1436,knife_616.jpg,"[[280, 148, 369, 467]]",2
1437,knife_619.jpg,"[[85, 220, 147, 513], [152, 106, 271, 600]]",2
1438,knife_62.jpg,"[[119, 165, 520, 429]]",2
1439,knife_620.jpg,"[[297, 195, 434, 352]]",2
1440,knife_622.jpg,"[[286, 156, 366, 449]]",2
1441,knife_624.jpg,"[[279, 68, 333, 407]]",2
1442,knife_625.jpg,"[[368, 129, 417, 395]]",2
1443,knife_626.jpg,"[[77, 114, 204, 485], [264, 198, 322, 535]]",2
1444,knife_627.jpg,"[[287, 142, 375, 468]]",2
1445,knife_628.jpg,"[[91, 226, 147, 504], [156, 123, 263, 600]]",2
1446,knife_629.jpg,"[[90, 112, 207, 507], [276, 29, 371, 505]]",2
1447,knife_630.jpg,"[[288, 143, 374, 440]]",2
1448,knife_631.jpg,"[[322, 190, 375, 479]]",2
1449,knife_632.jpg,"[[303, 194, 441, 359]]",2
1450,knife_633.jpg,"[[93, 215, 147, 522], [165, 72, 292, 599]]",2
1451,knife_635.jpg,"[[106, 215, 165, 470]]",2
1452,knife_637.jpg,"[[118, 123, 187, 460]]",2
1453,knife_639.jpg,"[[129, 100, 531, 400]]",2
1454,knife_641.jpg,"[[268, 249, 421, 337]]",2
1455,knife_643.jpg,"[[313, 185, 445, 347]]",2
1456,knife_644.jpg,"[[338, 112, 412, 454]]",2
1457,knife_645.jpg,"[[280, 149, 369, 470]]",2
1458,knife_646.jpg,"[[355, 132, 415, 399]]",2
1459,knife_648.jpg,"[[77, 75, 132, 322]]",2
1460,knife_650.jpg,"[[326, 138, 388, 475]]",2
1461,knife_651.jpg,"[[290, 214, 439, 319]]",2
1462,knife_652.jpg,"[[151, 80, 187, 383]]",2
1463,knife_653.jpg,"[[292, 166, 371, 473]]",2
1464,knife_654.jpg,"[[275, 144, 365, 459]]",2
1465,knife_655.jpg,"[[50, 185, 99, 362]]",2
1466,knife_656.jpg,"[[292, 210, 440, 334]]",2
1467,knife_657.jpg,"[[88, 205, 145, 510], [155, 64, 288, 599]]",2
1468,knife_66.jpg,"[[246, 188, 567, 336]]",2
1469,knife_660.jpg,"[[105, 195, 551, 346]]",2
1470,knife_661.jpg,"[[140, 207, 570, 351]]",2
1471,knife_662.jpg,"[[285, 160, 366, 460]]",2
1472,knife_663.jpg,"[[278, 206, 421, 285]]",2
1473,knife_665.jpg,"[[286, 158, 367, 475]]",2
1474,knife_666.jpg,"[[213, 226, 315, 600]]",2
1475,knife_668.jpg,"[[83, 81, 199, 487], [246, 81, 321, 535]]",2
1476,knife_671.jpg,"[[283, 158, 369, 470]]",2
1477,knife_672.jpg,"[[107, 268, 164, 458]]",2
1478,knife_673.jpg,"[[267, 222, 426, 301]]",2
1479,knife_674.jpg,"[[332, 138, 403, 493]]",2
1480,knife_675.jpg,"[[300, 194, 437, 360]]",2
1481,knife_676.jpg,"[[277, 216, 430, 283]]",2
1482,knife_678.jpg,"[[91, 140, 129, 274]]",2
1483,knife_679.jpg,"[[89, 202, 141, 505], [153, 135, 287, 600]]",2
1484,knife_68.jpg,"[[225, 64, 600, 488]]",2
1485,knife_681.jpg,"[[281, 70, 331, 403]]",2
1486,knife_684.jpg,"[[350, 137, 407, 380]]",2
1487,knife_686.jpg,"[[90, 232, 145, 507], [181, 75, 286, 600]]",2
1488,knife_687.jpg,"[[283, 70, 333, 405]]",2
1489,knife_689.jpg,"[[79, 68, 130, 262]]",2
1490,knife_69.jpg,"[[286, 328, 570, 455]]",2
1491,knife_691.jpg,"[[131, 61, 187, 375]]",2
1492,knife_692.jpg,"[[233, 166, 390, 387]]",2
1493,knife_696.jpg,"[[127, 65, 189, 400]]",2
1494,knife_7.jpg,"[[46, 1, 360, 519]]",2
1495,knife_70.jpg,"[[228, 116, 330, 424]]",2
1496,knife_702.jpg,"[[276, 203, 423, 324]]",2
1497,knife_703.jpg,"[[285, 218, 440, 305]]",2
1498,knife_705.jpg,"[[275, 202, 423, 278]]",2
1499,knife_707.jpg,"[[316, 198, 449, 347]]",2
1500,knife_708.jpg,"[[273, 200, 419, 282]]",2
1501,knife_709.jpg,"[[137, 230, 320, 600]]",2
1502,knife_71.jpg,"[[46, 24, 342, 405]]",2
1503,knife_711.jpg,"[[285, 152, 365, 461]]",2
1504,knife_714.jpg,"[[265, 350, 323, 537]]",2
1505,knife_715.jpg,"[[278, 150, 368, 453]]",2
1506,knife_716.jpg,"[[121, 281, 177, 456]]",2
1507,knife_717.jpg,"[[304, 192, 444, 338]]",2
1508,knife_72.jpg,"[[111, 52, 199, 597]]",2
1509,knife_723.jpg,"[[79, 70, 129, 285]]",2
1510,knife_724.jpg,"[[346, 106, 420, 405]]",2
1511,knife_725.jpg,"[[345, 149, 428, 383]]",2
1512,knife_727.jpg,"[[132, 202, 210, 493], [264, 231, 324, 530]]",2
1513,knife_729.jpg,"[[282, 151, 361, 408]]",2
1514,knife_73.jpg,"[[1, 119, 459, 471]]",2
1515,knife_730.jpg,"[[290, 153, 368, 419]]",2
1516,knife_732.jpg,"[[285, 153, 363, 411]]",2
1517,knife_733.jpg,"[[335, 136, 407, 324]]",2
1518,knife_737.jpg,"[[335, 128, 399, 475]]",2
1519,knife_739.jpg,"[[277, 190, 372, 448]]",2
1520,knife_740.jpg,"[[277, 144, 363, 421]]",2
1521,knife_745.jpg,"[[75, 78, 127, 294]]",2
1522,knife_747.jpg,"[[292, 151, 374, 428]]",2
1523,knife_748.jpg,"[[285, 73, 337, 389]]",2
1524,knife_749.jpg,"[[291, 175, 377, 449]]",2
1525,knife_75.jpg,"[[196, 205, 304, 539]]",2
1526,knife_750.jpg,"[[332, 136, 400, 481]]",2
1527,knife_752.jpg,"[[137, 121, 418, 408]]",2
1528,knife_756.jpg,"[[335, 134, 409, 445]]",2
1529,knife_758.jpg,"[[264, 202, 368, 428]]",2
1530,knife_759.jpg,"[[322, 136, 440, 347]]",2
1531,knife_76.jpg,"[[9, 21, 369, 421]]",2
1532,knife_760.jpg,"[[280, 69, 335, 385]]",2
1533,knife_762.jpg,"[[278, 145, 364, 430]]",2
1534,knife_77.jpg,"[[218, 344, 509, 544]]",2
1535,knife_770.jpg,"[[56, 56, 116, 240]]",2
1536,knife_771.jpg,"[[349, 134, 411, 355]]",2
1537,knife_772.jpg,"[[281, 205, 429, 355]]",2
1538,knife_775.jpg,"[[346, 104, 427, 393]]",2
1539,knife_777.jpg,"[[270, 167, 415, 291]]",2
1540,knife_778.jpg,"[[352, 135, 411, 351]]",2
1541,knife_782.jpg,"[[280, 73, 337, 408]]",2
1542,knife_786.jpg,"[[328, 176, 402, 511]]",2
1543,knife_79.jpg,"[[198, 290, 475, 448]]",2
1544,knife_796.jpg,"[[300, 217, 364, 468]]",2
1545,knife_80.jpg,"[[1, 2, 404, 450]]",2
1546,knife_802.jpg,"[[286, 207, 424, 337]]",2
1547,knife_804.jpg,"[[311, 210, 457, 342]]",2
1548,knife_805.jpg,"[[291, 156, 365, 437]]",2
1549,knife_806.jpg,"[[82, 321, 125, 514]]",2
1550,knife_807.jpg,"[[97, 475, 165, 600]]",2
1551,knife_81.jpg,"[[1, 2, 450, 423]]",2
1552,knife_810.jpg,"[[97, 475, 163, 600]]",2
1553,knife_811.jpg,"[[139, 278, 195, 450]]",2
1554,knife_814.jpg,"[[80, 320, 150, 476]]",2
1555,knife_815.jpg,"[[50, 467, 119, 600]]",2
1556,knife_816.jpg,"[[97, 326, 155, 520]]",2
1557,knife_817.jpg,"[[78, 497, 156, 600]]",2
1558,knife_819.jpg,"[[147, 447, 270, 574]]",2
1559,knife_82.jpg,"[[61, 164, 300, 404]]",2
1560,knife_821.jpg,"[[57, 461, 123, 600]]",2
1561,knife_823.jpg,"[[55, 459, 125, 600]]",2
1562,knife_824.jpg,"[[133, 246, 186, 417]]",2
1563,knife_826.jpg,"[[130, 442, 261, 517]]",2
1564,knife_827.jpg,"[[53, 457, 120, 600]]",2
1565,knife_829.jpg,"[[85, 334, 153, 530]]",2
1566,knife_83.jpg,"[[65, 104, 403, 380]]",2
1567,knife_831.jpg,"[[79, 326, 146, 496]]",2
1568,knife_832.jpg,"[[77, 318, 153, 484]]",2
1569,knife_833.jpg,"[[85, 372, 148, 536]]",2
1570,knife_834.jpg,"[[121, 393, 230, 488]]",2
1571,knife_835.jpg,"[[59, 467, 120, 600]]",2
1572,knife_836.jpg,"[[52, 460, 125, 600]]",2
1573,knife_837.jpg,"[[52, 467, 118, 600]]",2
1574,knife_838.jpg,"[[99, 485, 163, 600]]",2
1575,knife_839.jpg,"[[133, 280, 197, 446]]",2
1576,knife_84.jpg,"[[118, 33, 342, 522]]",2
1577,knife_840.jpg,"[[54, 464, 124, 600]]",2
1578,knife_841.jpg,"[[79, 220, 157, 401]]",2
1579,knife_842.jpg,"[[119, 192, 185, 399]]",2
1580,knife_843.jpg,"[[122, 268, 197, 450]]",2
1581,knife_844.jpg,"[[138, 238, 206, 422]]",2
1582,knife_845.jpg,"[[90, 320, 154, 500]]",2
1583,knife_846.jpg,"[[52, 468, 118, 600]]",2
1584,knife_847.jpg,"[[58, 470, 125, 600]]",2
1585,knife_848.jpg,"[[90, 330, 146, 507]]",2
1586,knife_849.jpg,"[[96, 474, 161, 600]]",2
1587,knife_85.jpg,"[[18, 39, 271, 221]]",2
1588,knife_850.jpg,"[[99, 335, 156, 496]]",2
1589,knife_851.jpg,"[[86, 318, 151, 447]]",2
1590,knife_852.jpg,"[[123, 250, 174, 401]]",2
1591,knife_854.jpg,"[[76, 343, 140, 470]]",2
1592,knife_855.jpg,"[[64, 430, 120, 600]]",2
1593,knife_858.jpg,"[[119, 213, 177, 396]]",2
1594,knife_859.jpg,"[[53, 455, 120, 600]]",2
1595,knife_860.jpg,"[[13, 451, 121, 588]]",2
1596,knife_861.jpg,"[[65, 211, 147, 372]]",2
1597,knife_862.jpg,"[[111, 292, 169, 459]]",2
1598,knife_864.jpg,"[[61, 460, 120, 600]]",2
1599,knife_865.jpg,"[[98, 322, 157, 514]]",2
1600,knife_866.jpg,"[[100, 342, 155, 509]]",2
1601,knife_868.jpg,"[[94, 255, 161, 439]]",2
1602,knife_87.jpg,"[[64, 133, 285, 493]]",2
1603,knife_871.jpg,"[[58, 457, 116, 600]]",2
1604,knife_872.jpg,"[[141, 270, 201, 465]]",2
1605,knife_873.jpg,"[[84, 378, 141, 574]]",2
1606,knife_874.jpg,"[[46, 443, 120, 600]]",2
1607,knife_876.jpg,"[[84, 305, 157, 507]]",2
1608,knife_878.jpg,"[[73, 460, 145, 600]]",2
1609,knife_880.jpg,"[[63, 361, 132, 520]]",2
1610,knife_881.jpg,"[[113, 272, 174, 461]]",2
1611,knife_882.jpg,"[[86, 365, 153, 520]]",2
1612,knife_883.jpg,"[[52, 465, 123, 600]]",2
1613,knife_884.jpg,"[[63, 471, 124, 600]]",2
1614,knife_885.jpg,"[[92, 315, 156, 513]]",2
1615,knife_887.jpg,"[[71, 265, 149, 459]]",2
1616,knife_89.jpg,"[[63, 33, 396, 403]]",2
1617,knife_890.jpg,"[[119, 284, 176, 505]]",2
1618,knife_891.jpg,"[[55, 455, 125, 600]]",2
1619,knife_892.jpg,"[[60, 471, 123, 600]]",2
1620,knife_895.jpg,"[[101, 305, 164, 493]]",2
1621,knife_896.jpg,"[[94, 321, 153, 510]]",2
1622,knife_897.jpg,"[[60, 471, 126, 600]]",2
1623,knife_898.jpg,"[[80, 309, 150, 486]]",2
1624,knife_899.jpg,"[[49, 468, 120, 600]]",2
1625,knife_90.jpg,"[[165, 19, 239, 594]]",2
1626,knife_900.jpg,"[[150, 337, 195, 474]]",2
1627,knife_901.jpg,"[[99, 472, 162, 600]]",2
1628,knife_902.jpg,"[[60, 330, 131, 500]]",2
1629,knife_903.jpg,"[[79, 301, 147, 471]]",2
1630,knife_904.jpg,"[[73, 380, 129, 526]]",2
1631,knife_909.jpg,"[[57, 467, 118, 600]]",2
1632,knife_910.jpg,"[[55, 464, 121, 600]]",2
1633,knife_911.jpg,"[[54, 461, 118, 600]]",2
1634,knife_912.jpg,"[[103, 471, 161, 600]]",2
1635,knife_913.jpg,"[[93, 324, 157, 517]]",2
1636,knife_914.jpg,"[[67, 371, 133, 521]]",2
1637,knife_916.jpg,"[[56, 418, 117, 600]]",2
1638,knife_917.jpg,"[[105, 232, 177, 401]]",2
1639,knife_918.jpg,"[[104, 480, 161, 600]]",2
1640,knife_92.jpg,"[[0, 0, 401, 371]]",2
1641,knife_920.jpg,"[[146, 335, 203, 482]]",2
1642,knife_921.jpg,"[[71, 350, 134, 489]]",2
1643,knife_922.jpg,"[[59, 401, 126, 600]]",2
1644,knife_923.jpg,"[[82, 315, 147, 510]]",2
1645,knife_926.jpg,"[[51, 455, 118, 600]]",2
1646,knife_927.jpg,"[[83, 350, 154, 526]]",2
1647,knife_928.jpg,"[[128, 347, 187, 553]]",2
1648,knife_929.jpg,"[[56, 451, 120, 600]]",2
1649,knife_93.jpg,"[[35, 111, 431, 436]]",2
1650,knife_932.jpg,"[[98, 238, 160, 430]]",2
1651,knife_933.jpg,"[[87, 493, 153, 600]]",2
1652,knife_934.jpg,"[[74, 310, 148, 478]]",2
1653,knife_935.jpg,"[[91, 324, 153, 497]]",2
1654,knife_936.jpg,"[[56, 471, 130, 600]]",2
1655,knife_939.jpg,"[[90, 343, 151, 501]]",2
1656,knife_94.jpg,"[[132, 48, 412, 600]]",2
1657,knife_940.jpg,"[[51, 459, 120, 600]]",2
1658,knife_942.jpg,"[[115, 263, 176, 468]]",2
1659,knife_943.jpg,"[[67, 301, 147, 486]]",2
1660,knife_944.jpg,"[[53, 463, 127, 600]]",2
1661,knife_945.jpg,"[[72, 340, 141, 497]]",2
1662,knife_948.jpg,"[[140, 270, 203, 438]]",2
1663,knife_949.jpg,"[[52, 468, 127, 600]]",2
1664,knife_95.jpg,"[[146, 72, 600, 600]]",2
1665,knife_950.jpg,"[[141, 339, 210, 501]]",2
1666,knife_951.jpg,"[[140, 324, 203, 468]]",2
1667,knife_952.jpg,"[[119, 230, 183, 410]]",2
1668,knife_953.jpg,"[[144, 346, 208, 490]]",2
1669,knife_954.jpg,"[[53, 455, 116, 600]]",2
1670,knife_955.jpg,"[[100, 300, 161, 496]]",2
1671,knife_956.jpg,"[[54, 449, 122, 600]]",2
1672,knife_957.jpg,"[[53, 455, 118, 600]]",2
1673,knife_958.jpg,"[[72, 303, 142, 490]]",2
1674,knife_96.jpg,"[[0, 98, 459, 495]]",2
1675,knife_961.jpg,"[[134, 263, 189, 432]]",2
1676,knife_963.jpg,"[[72, 471, 136, 600]]",2
1677,knife_965.jpg,"[[101, 271, 164, 457]]",2
1678,knife_966.jpg,"[[145, 331, 210, 490]]",2
1679,knife_969.jpg,"[[79, 330, 140, 509]]",2
1680,knife_97.jpg,"[[1, 2, 462, 600]]",2
1681,knife_970.jpg,"[[142, 451, 268, 550]]",2
1682,knife_971.jpg,"[[59, 461, 121, 600]]",2
1683,knife_974.jpg,"[[58, 461, 121, 600]]",2
1684,knife_975.jpg,"[[51, 451, 124, 600]]",2
1685,knife_976.jpg,"[[135, 347, 190, 560]]",2
1686,knife_978.jpg,"[[79, 340, 146, 535]]",2
1687,knife_979.jpg,"[[126, 288, 191, 430]]",2
1688,knife_98.jpg,"[[220, 70, 565, 543]]",2
1689,knife_980.jpg,"[[125, 186, 181, 382]]",2
1690,knife_981.jpg,"[[95, 475, 162, 600]]",2
1691,knife_982.jpg,"[[66, 343, 135, 489]]",2
1692,knife_983.jpg,"[[133, 265, 203, 440]]",2
1693,knife_984.jpg,"[[50, 461, 120, 600]]",2
1694,knife_985.jpg,"[[60, 467, 124, 600]]",2
1695,knife_986.jpg,"[[133, 290, 200, 451]]",2
1696,knife_988.jpg,"[[33, 447, 119, 580]]",2
1697,knife_989.jpg,"[[55, 468, 120, 600]]",2
1698,knife_990.jpg,"[[67, 380, 130, 522]]",2
1699,knife_991.jpg,"[[147, 338, 203, 485]]",2
1700,knife_992.jpg,"[[94, 476, 162, 600]]",2
1701,knife_994.jpg,"[[90, 471, 163, 600]]",2
1702,knife_998.jpg,"[[68, 478, 151, 600]]",2
1703,KravMagaKnifeDefenseTechniques038.jpg,"[[282, 326, 344, 398]]",2
1704,KravMagaKnifeDefenseTechniques042.jpg,"[[269, 305, 332, 371]]",2
1705,KravMagaKnifeDefenseTechniques044.jpg,"[[277, 302, 339, 365]]",2
1706,KravMagaKnifeDefenseTechniques045.jpg,"[[277, 293, 341, 360]]",2
1707,KravMagaKnifeDefenseTechniques046.jpg,"[[281, 296, 344, 360]]",2
1708,KravMagaKnifeDefenseTechniques048.jpg,"[[280, 302, 344, 364]]",2
1709,KravMagaKnifeDefenseTechniques049.jpg,"[[275, 302, 342, 360]]",2
1710,KravMagaKnifeDefenseTechniques051.jpg,"[[273, 315, 339, 374]]",2
1711,KravMagaKnifeDefenseTechniques052.jpg,"[[271, 323, 337, 376]]",2
1712,KravMagaKnifeDefenseTechniques054.jpg,"[[263, 322, 330, 380]]",2
1713,KravMagaKnifeDefenseTechniques055.jpg,"[[263, 320, 329, 384]]",2
1714,KravMagaKnifeDefenseTechniques056.jpg,"[[265, 329, 328, 385]]",2
1715,KravMagaKnifeDefenseTechniques060.jpg,"[[263, 329, 326, 384]]",2
1716,KravMagaKnifeDefenseTechniques063.jpg,"[[251, 314, 322, 385]]",2
1717,KravMagaKnifeDefenseTechniques064.jpg,"[[253, 320, 319, 380]]",2
1718,KravMagaKnifeDefenseTechniques066.jpg,"[[251, 326, 324, 390]]",2
1719,KravMagaKnifeDefenseTechniques067.jpg,"[[252, 325, 321, 388]]",2
1720,KravMagaKnifeDefenseTechniques068.jpg,"[[253, 330, 322, 393]]",2
1721,KravMagaKnifeDefenseTechniques070.jpg,"[[258, 340, 328, 393]]",2
1722,KravMagaKnifeDefenseTechniques072.jpg,"[[261, 342, 330, 399]]",2
1723,KravMagaKnifeDefenseTechniques073.jpg,"[[255, 345, 328, 403]]",2
1724,KravMagaKnifeDefenseTechniques075.jpg,"[[258, 353, 327, 404]]",2
1725,KravMagaKnifeDefenseTechniques081.jpg,"[[253, 329, 322, 388]]",2
1726,KravMagaKnifeDefenseTechniques082.jpg,"[[254, 330, 326, 388]]",2
1727,KravMagaKnifeDefenseTechniques084.jpg,"[[256, 330, 323, 392]]",2
1728,KravMagaKnifeDefenseTechniques086.jpg,"[[257, 330, 327, 390]]",2
1729,KravMagaKnifeDefenseTechniques088.jpg,"[[262, 355, 330, 409]]",2
1730,KravMagaKnifeDefenseTechniques091.jpg,"[[250, 381, 322, 436]]",2
1731,KravMagaKnifeDefenseTechniques092.jpg,"[[248, 382, 321, 439]]",2
